Tweet URL,Sr. no,Username,Polygon Wallet Address,Note,TransactionURL,TxHash,Address exists on Polygon
,75,https://twitter.com/tonalaconic028,0x2697c50BD5D03F4752BdDA7e454A4818A5beD1Ec,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,76,https://twitter.com/HapeAnyar11,0x2d54a6128fB018c8ceCa8828FCF2dF2D674bA96b,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,77,https://twitter.com/farhanoglu,0x98695871A0918156b18a4E38a8B4C57E5F538f70,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,78,https://twitter.com/farisnur69,0x4F1a78e60F4c7F30ed6364742a88F4f8c2e2D68B,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,79,https://twitter.com/ohex00,0x5AEbf6f6E5b9418795E724b6FE83C1eD71c0A28a,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,80,https://twitter.com/Faaizin_GP_97,0x0007f506F29284eCe3a693C41871485f10e6382F,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,81,https://twitter.com/Rayman71677,0x084DBe6918e69a25BC1471fcBA03392ba77D7903,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,82,https://twitter.com/arifhuf,0x8325e59EA5dBA408109d54d9C443e7984118ea5d,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,83,https://twitter.com/LauraAndreu889,0x0a3Af60c1CC05737447B5471824b38679F06b4A3,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,84,https://twitter.com/PegasusTrash,0x53CE838d63763Cf6272B22EbB8C56feff775d983,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,85,https://twitter.com/WawanWnn,0x7c872fF85cF377741a52dB0Eb5cbEF369b3712d7,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,86,https://twitter.com/win_maneh,0xFE334B9d850C671144A5F6ac2562e5b03ab25273,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,87,https://twitter.com/Ayu49017452,0x8907fe46b409BaFCDA2DDcb7aBF281C2889990Bc,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,88,https://twitter.com/roohenk8,0xA893dc5C6E20F0762138614cf45ecb2D4C673f9f,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,89,https://twitter.com/IlhamNursidik5,0x715eB0df22506adE8d5DD5D89fF9caFFbE3Ec75D,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,90,https://twitter.com/JohnCohen207,0xadeD01d00c81b8b1369DF005079d7ACD7E3B3578,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,91,https://twitter.com/SaKsham10902765,0xA23bCfeb8E6515c67C9BF5F7A19e725AA1B10c81,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,92,https://twitter.com/Seigong2,0xcccE685A3A7215CF9Becda440ca3b6A5D2858724,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,93,https://twitter.com/IIreneGodredd,0x23d5B1cc2b0B425139E8FC80e30B857c8bBeF4C7,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,94,https://twitter.com/tinaverlisa,0xd70975CF41563EF10089da0F051bdA22109275e6,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,95,https://twitter.com/AngpauUtas,0x31C9098Eb38c981d464Fa7db57664CE55e39FBeC,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,96,https://twitter.com/Ratiban5,0xFbC251768fF2085b464c38Ef6c456F5D510231F4,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,97,https://twitter.com/MDFK077,0x538Da6b2B786c75E135794aC377947Af41841d0a,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,98,https://twitter.com/ezi_fernando,0x00c97CD6FdF5aeDd1f397Fb7D0b9510D91660b00,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,99,https://twitter.com/jokelord50,0x95BDE258aEeE91D795aAB39da63B783eFFc32579,,https://polygonscan.com/tx/0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,0xe15767a351ffde51f22b9023bc1b5a29fa2906a4b5e7ee153e51f38e07748693,true
,100,https://twitter.com/cedepalmer292,0x982995d9ef52b3c11d03e4395cf99e53d3829f0f,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,101,https://twitter.com/boyphv,0x32Acde73F7d84CBde9c78B722A717C5bd11ea47B,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,102,https://twitter.com/yaalatif_ya,0x22A9C2B95f76174bE8e6a08c5B154bBaFe6Bac84,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,103,https://twitter.com/bangbewok99,0x1569241Fbc8A7e705dab4E1E3df5159a867D76Ad,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,104,https://twitter.com/Blackfromjava,0xCfB73053a573720Ef56d59a3F58F7F3d014d8D17,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,105,https://twitter.com/Tekong00,0xDcc361dC64224323145B84529504999c18030da4,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,106,https://twitter.com/hovinnz,0x11fe79D440bCF526968b5Dc105139630AB5e7dEB,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,107,https://twitter.com/Billysa12223416,0xAE9A5D8Fa0D4b23a2c085DAF5FAa20fae9254422,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,108,@karimasuci1995,0x93AED7259Dc904aF00f671fAA9f3128F8A66f9Ca,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,109,https://twitter.com/garutid990,0x71730C6614322F130C496Bfea2c53C02699E0B66,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,110,https://twitter.com/AdriAldiansah,0x9Eb2B83e267d5621a5a87cFC953e3c860d2dccA6,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,111,https://twitter.com/detektifyoga,0xd08e9ca1642396630992B15468C4Cd90f0C195a6,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,112,https://twitter.com/Ism990,0xb4194493555C2C118b495c570575877854F6cc72,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,113,https://twitter.com/newandaekey,0x88b46EE595bDeDb67fBB9ee9B2Fb9939e8EE0802,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,114,https://twitter.com/muny99910260,0x2bf6Ba68aE0385930bc2Cb254582eFA12315867C,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,115,https://twitter.com/NaylaMutira,0xAFcB24c23810E5169030ccdF8B7d55C9a430642F,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,116,https://twitter.com/byeFriday07497,0xeFAc3e12c67C9c3c07674b295b889a617e36f534,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,117,https://twitter.com/jurez_kasparov,0xc573e8f7Eaf25B7A8cCF2ce470df5880Bcc81744,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,118,https://twitter.com/czesmaill,0x08A0ca07fA580472979415AD7EA75094c9a90CcB,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,119,https://twitter.com/food0xlenster,0xC64e217d28672923ac2C4d6aa34F3fF96977c340,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,120,https://twitter.com/horjifdan,0xE5d0fd23169ce56D2430C0639Ad5ae3E871a4fF7,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,121,https://twitter.com/fevery_,0xB4DdE601f40DB20892129d4558FbfA7219f46E98,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,122,https://twitter.com/RivaldiWibiksa3,0x6A2071E6a3b54eCf5CCa547643716F247912dbC5,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,123,https://twitter.com/pyper442,0x01E7a1f65A1eE73917DD75Feaa45B235bA6c1Ca0,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,124,https://twitter.com/baharria194,0x3591CbdA339d2Fbf13C385E903f43cc0c3940bAD,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,125,https://twitter.com/Angelicaviona78,0xf6733DF46481D4533A5f50cfcAa516588D5815E0,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,126,https://twitter.com/Keizym1,0x0B1C1756FD1B3Cca7dABD1b6E4Aaf81155B985AE,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,127,https://twitter.com/sintenesia,0x3e463bD5334441236bA0D357E58DBa4Bd4196513,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,128,https://twitter.com/Amarjee47315986,0xC73D81e9112Ea01cC2EEC4191e8A53EaB974cBc4,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,129,https://twitter.com/UzumakiCrypto,0x7A622763cd8439D32D414A03D7F26e780de67E71,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,130,https://twitter.com/mochfadhil510,0x56173b180feBabc82bD485187FA08E26E4056606,Uzumaki Crypto GM,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,131,https://twitter.com/ZkPey,0x453eadf472eba3177458a6720c28ac1f46713772,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,132,https://twitter.com/buhancuk87,0x860d34E04e8fbAcDebf2bBa7bD02b8B1A26FE413,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,133,https://twitter.com/0xRaffand,0xa45Fb9ce04DC835ccB1157C0F61791c2126f44ce,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,134,https://twitter.com/Kartina94751037,0x48A2C204F2566c3711AcCA0aDe2d001897b60196,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,135,https://twitter.com/AbdulRa69216291,0x5AcAD501C379D3716BeAA94bC56F3b72D97b9099,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,136,https://twitter.com/Arqiarb,0x81ADc999785B99AFA57C053Cc1720fBA353cff8d,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,137,https://twitter.com/MismaPuspa,0xE34551699fd168D6a0aDcE26B7A245a815ecC0B4,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,138,https://twitter.com/If01744294F,0x0aD7A1F0D6422C3d105a653B8B834e63e1Dc4523,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,139,https://twitter.com/AAhmadsuparman,0x00000C24Cc5D32B220ac9B860CCAA4d2A68f318C,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,140,https://twitter.com/olivermeguere18,0xc973a698B0309f687CaeAd74E39AfB0F6e8E6fa0,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,141,https://twitter.com/Tewe51431577,0x1524b05155311D1387a88C66E76bf2fDEa4eC2F4,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,142,https://twitter.com/inetasya12,0x14FF77f18993e3D167103cd5D3cF7F069726250d,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,143,https://twitter.com/Rennsii,0xc8d0c1EbCaCD1f65D7613bF9B82634cC00583e13,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,144,https://twitter.com/blunblun2,0x261c5e71eE22463b9926ac2d41a2A13aA64c3E4C,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,145,https://twitter.com/alvinnurfirdaus,0xd19c523a71c6E0947B9504a16CE904C2A638Ba0F,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,146,https://twitter.com/DanielleWe95624,0x717674e08CC056B1F5890419C6aD1f6a374A5F49,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,147,https://twitter.com/qhieparcok,0x39DD0C2Ca8Bbf59Cc542B448FfE61db94894Bc03,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,148,https://twitter.com/Fani32851771,0xAF9e3B630D27A0a38920cE51032B8f484E96faD1,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
,149,https://twitter.com/b3ngskuy,0xE074AD4bFe4D3397FdbC18D823942b826F820087,,https://polygonscan.com/tx/0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,0x9127bf8e1b5fa18fea1b7d8ca77239509591f7c3ce2c6614538b74a38a479a4a,true
